Order Date,Month,Product Category,Subcategory,Region,Province,Customer Segment,Units,Sales,Profit,Discount
2010-09-24,2010-09-01,Office Supplies,Appliances,Quebec,Quebec,Corporate,15,703.54,138.46,0.04
2010-09-24,2010-09-01,Office Supplies,Paper,Quebec,Quebec,Corporate,6,65.93,11.06,0.04
2010-09-24,2010-09-01,Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,Corporate,27,67.3,-115.38,0.02
2011-02-15,2011-02-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Small Business,23,138.17,-1.09,0.0
2010-03-28,2010-03-01,Technology,Office Machines,Quebec,Quebec,Small Business,3,261.94,-219.78,0.06
2010-03-28,2010-03-01,Furniture,Tables,Quebec,Quebec,Small Business,47,9574.82,-505.98,0.08
2011-12-24,2011-12-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,50,510.56,-29.4,0.05
2011-12-24,2011-12-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,18,389.52,116.37,0.05
2009-08-29,2009-08-01,Office Supplies,Labels,Quebec,Quebec,Consumer,12,33.43,8.47,0.06
2010-02-08,2010-02-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Small Business,44,12296.49,-416.7,0.01
2010-02-08,2010-02-01,Office Supplies,Paper,Quebec,Quebec,Small Business,18,128.13,-34.91,0.03
2010-12-28,2010-12-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,17,959.089,124.99,0.06
2009-10-28,2009-10-01,Office Supplies,Appliances,Quebec,Quebec,Corporate,18,5459.32,1603.12,0.03
2009-10-28,2009-10-01,Technology,Computer Peripherals,Quebec,Quebec,Corporate,37,1793.42,21.5,0.06
2009-10-28,2009-10-01,Office Supplies,Paper,Quebec,Quebec,Corporate,32,3080.07,1480.15,0.1
2010-09-19,2010-09-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Small Business,10,149.25,-26.81,0.08
2010-09-19,2010-09-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Small Business,1,10.14,-7.61,0.04
2012-08-23,2012-08-01,Office Supplies,Envelopes,Quebec,Quebec,Small Business,37,1199.7,3.22,0.01
2009-10-07,2009-10-01,Technology,Computer Peripherals,Quebec,Quebec,Small Business,25,670.39,-82.26,0.03
2009-10-07,2009-10-01,Technology,Computer Peripherals,Quebec,Quebec,Small Business,32,5618.4,1314.12,0.1
2009-10-07,2009-10-01,Office Supplies,Storage & Organization,Quebec,Quebec,Small Business,42,5450.6,10.86,0.1
2010-03-05,2010-03-01,Office Supplies,Paper,Quebec,Quebec,Small Business,15,441.58,117.39,0.07
2012-01-30,2012-01-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,36,1644.22,563.09,0.05
2011-01-19,2011-01-01,Office Supplies,Paper,Quebec,Quebec,Home Office,8,40.26,-27.44,0.01
2009-07-02,2009-07-01,Furniture,Office Furnishings,Quebec,Quebec,Home Office,45,4629.67,2860.71,0.04
2012-02-07,2012-02-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,28,1650.411,335.08,0.03
2011-11-08,2011-11-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Small Business,33,240.27,-269.8,0.07
2011-11-08,2011-11-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Small Business,24,6802.37,459.5,0.08
2009-04-08,2009-04-01,Office Supplies,Paper,Quebec,Quebec,Consumer,39,1357.53,562.92,0.05
2011-10-05,2011-10-01,Furniture,Office Furnishings,Quebec,Quebec,Corporate,12,502.01,159.73,0.04
2009-03-22,2009-03-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Consumer,44,7312.86,1279.37,0.03
2009-03-22,2009-03-01,Technology,Computer Peripherals,Quebec,Quebec,Consumer,39,605.16,154.65,0.09
2010-05-23,2010-05-01,Office Supplies,Labels,Quebec,Quebec,Consumer,33,121.0,51.21,0.09
2010-05-23,2010-05-01,Technology,Telephones and Communication,Quebec,Quebec,Consumer,27,1484.185,239.25,0.02
2010-10-06,2010-10-01,Furniture,Tables,Quebec,Quebec,Home Office,31,1476.12,-1401.17,0.03
2010-10-20,2010-10-01,Furniture,Bookcases,Quebec,Quebec,Consumer,13,1764.97,-383.5,0.07
2010-10-20,2010-10-01,Office Supplies,Paper,Quebec,Quebec,Consumer,50,238.34,-7.36,0.04
2012-12-01,2012-12-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Small Business,41,3731.59,-605.52,0.0
2012-12-01,2012-12-01,Technology,Copiers and Fax,Quebec,Quebec,Small Business,9,33367.85,3992.52,0.01
2012-12-01,2012-12-01,Office Supplies,Paper,Quebec,Quebec,Small Business,44,1299.91,439.26,0.06
2012-03-14,2012-03-01,Furniture,Tables,Quebec,Quebec,Small Business,43,2009.05,33.99,0.04
2011-11-17,2011-11-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Home Office,3,3581.52,-408.22,0.07
2011-11-17,2011-11-01,Office Supplies,Labels,Quebec,Quebec,Home Office,13,90.15,33.05,0.07
2012-07-30,2012-07-01,Office Supplies,Paper,Quebec,Quebec,Corporate,16,113.25,-43.43,0.03
2010-09-03,2010-09-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Small Business,10,1642.43,-423.2,0.02
2011-10-01,2011-10-01,Furniture,Tables,Quebec,Quebec,Home Office,26,6766.856,-774.89,0.02
2010-07-27,2010-07-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Corporate,6,652.33,-227.51,0.09
2012-04-25,2012-04-01,Office Supplies,Rubber Bands,Quebec,Quebec,Small Business,3,3.96,-1.72,0.1
2012-07-23,2012-07-01,Office Supplies,Paper,Quebec,Quebec,Consumer,32,157.85,22.54,0.06
2010-07-14,2010-07-01,Office Supplies,Storage & Organization,Quebec,Quebec,Home Office,17,158.19,-75.22,0.09
2009-12-03,2009-12-01,Office Supplies,Envelopes,Quebec,Quebec,Corporate,7,34.66,-20.87,0.06
2012-06-29,2012-06-01,Technology,Computer Peripherals,Quebec,Quebec,Corporate,39,3755.43,448.07,0.07
2012-06-29,2012-06-01,Office Supplies,Paper,Quebec,Quebec,Corporate,32,347.93,34.29,0.1
2009-06-09,2009-06-01,Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,Home Office,15,138.84,8.75,0.0
2011-09-15,2011-09-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Small Business,36,79.02,-192.68,0.08
2011-08-11,2011-08-01,Furniture,Office Furnishings,Quebec,Quebec,Home Office,33,1053.74,359.53,0.07
2011-09-22,2011-09-01,Office Supplies,Labels,Quebec,Quebec,Small Business,20,76.89,31.64,0.03
2011-10-20,2011-10-01,Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,Home Office,29,230.77,-146.24,0.09
2011-10-20,2011-10-01,Office Supplies,Storage & Organization,Quebec,Quebec,Home Office,31,507.58,-131.59,0.01
2010-12-20,2010-12-01,Office Supplies,Labels,Quebec,Quebec,Small Business,4,15.7,0.71,0.01
2009-02-24,2009-02-01,Office Supplies,Appliances,Quebec,Quebec,Corporate,12,580.46,108.96,0.03
2011-09-19,2011-09-01,Office Supplies,Paper,Quebec,Quebec,Small Business,17,351.25,80.73,0.01
2010-03-07,2010-03-01,Furniture,Office Furnishings,Quebec,Quebec,Corporate,37,281.59,-6.39,0.07
2010-03-07,2010-03-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,6,231.7525,-155.95,0.03
2009-10-20,2009-10-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Consumer,44,161.8,21.34,0.06
2009-10-20,2009-10-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Consumer,37,64.36,-1.53,0.06
2011-08-08,2011-08-01,Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,Corporate,49,450.66,-115.1,0.01
2010-12-26,2010-12-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Corporate,17,213.06,-31.74,0.03
2010-12-26,2010-12-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,7,1126.488,-557.95,0.08
2012-06-08,2012-06-01,Office Supplies,Storage & Organization,Quebec,Quebec,Small Business,31,310.46,-182.52,0.0
2012-01-30,2012-01-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,5,141.9755,-88.94,0.09
2011-02-28,2011-02-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Home Office,9,53.18,-46.13,0.09
2009-02-08,2009-02-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Home Office,38,607.42,-254.14,0.03
2012-09-19,2012-09-01,Office Supplies,Labels,Quebec,Quebec,Corporate,24,76.06,30.03,0.02
2011-10-25,2011-10-01,Office Supplies,Storage & Organization,Quebec,Quebec,Corporate,30,396.6,-148.26,0.08
2011-10-25,2011-10-01,Furniture,Tables,Quebec,Quebec,Corporate,32,6902.51,-513.79,0.04
2009-11-29,2009-11-01,Technology,Computer Peripherals,Quebec,Quebec,Small Business,31,180.7,-94.61,0.1
2009-11-29,2009-11-01,Office Supplies,Labels,Quebec,Quebec,Small Business,26,67.4,22.71,0.07
2012-07-21,2012-07-01,Technology,Telephones and Communication,Quebec,Quebec,Consumer,16,466.9475,82.82,0.1
2010-01-20,2010-01-01,Technology,Office Machines,Quebec,Quebec,Corporate,5,1253.89,-577.48,0.09
2011-02-03,2011-02-01,Technology,Computer Peripherals,Quebec,Quebec,Corporate,28,1103.67,253.61,0.04
2009-05-28,2009-05-01,Office Supplies,Envelopes,Quebec,Quebec,Small Business,28,1062.69,401.8,0.01
2012-12-03,2012-12-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Home Office,3,912.35,-379.22,0.07
2012-09-23,2012-09-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Corporate,40,6147.24,632.98,0.05
2009-04-04,2009-04-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Small Business,8,70.55,-66.17,0.0
2010-11-09,2010-11-01,Technology,Computer Peripherals,Quebec,Quebec,Consumer,20,34.94,-30.7,0.05
2009-03-27,2009-03-01,Technology,Office Machines,Quebec,Quebec,Home Office,46,9304.2,1981.17,0.08
2009-03-27,2009-03-01,Office Supplies,Paper,Quebec,Quebec,Home Office,31,1685.05,518.07,0.1
2009-03-27,2009-03-01,Office Supplies,Storage & Organization,Quebec,Quebec,Home Office,3,57.48,-28.09,0.0
2009-08-16,2009-08-01,Furniture,Tables,Quebec,Quebec,Home Office,24,4276.096,-505.98,0.0
2010-01-10,2010-01-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Corporate,46,21390.44,5365.43,0.09
2010-01-10,2010-01-01,Office Supplies,Storage & Organization,Quebec,Quebec,Corporate,7,169.75,-194.85,0.09
2010-07-16,2010-07-01,Furniture,Tables,Quebec,Quebec,Home Office,21,7981.2,-592.52,0.02
2011-05-20,2011-05-01,Technology,Computer Peripherals,Quebec,Quebec,Corporate,6,205.24,-135.51,0.01
2011-05-20,2011-05-01,Office Supplies,Storage & Organization,Quebec,Quebec,Corporate,36,825.82,-1049.26,0.0
2009-07-17,2009-07-01,Office Supplies,Rubber Bands,Quebec,Quebec,Home Office,31,60.64,-66.62,0.05
2009-08-07,2009-08-01,Technology,Telephones and Communication,Quebec,Quebec,Small Business,48,2482.034,421.89,0.08
2012-07-16,2012-07-01,Technology,Copiers and Fax,Quebec,Quebec,Home Office,16,9695.84,2752.11,0.0
2012-07-16,2012-07-01,Office Supplies,Paper,Quebec,Quebec,Home Office,36,246.79,-90.08,0.01
2012-07-16,2012-07-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Home Office,39,777.78,237.75,0.01
2009-06-04,2009-06-01,Technology,Office Machines,Quebec,Quebec,Corporate,3,3029.97,-1820.0,0.0
2009-06-04,2009-06-01,Office Supplies,Paper,Quebec,Quebec,Corporate,34,241.04,-28.2,0.05
2012-03-17,2012-03-01,Furniture,Office Furnishings,Quebec,Quebec,Consumer,5,44.17,23.41,0.02
2012-03-17,2012-03-01,Office Supplies,Paper,Quebec,Quebec,Consumer,37,192.92,74.58,0.09
2012-03-17,2012-03-01,Office Supplies,Storage & Organization,Quebec,Quebec,Consumer,37,10532.94,406.37,0.06
2010-01-10,2010-01-01,Furniture,Office Furnishings,Quebec,Quebec,Corporate,11,1091.47,160.48,0.04
2010-01-10,2010-01-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Corporate,35,112.59,-126.7,0.09
2011-04-28,2011-04-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,3,210.5025,-315.33,0.04
2012-09-02,2012-09-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,50,230.63,-39.71,0.1
2012-09-02,2012-09-01,Office Supplies,Rubber Bands,Quebec,Quebec,Small Business,22,80.79,25.18,0.1
2010-07-28,2010-07-01,Furniture,Tables,Quebec,Quebec,Corporate,8,1095.27,-281.22,0.03
2012-06-19,2012-06-01,Office Supplies,Storage & Organization,Quebec,Quebec,Home Office,34,9522.12,171.3,0.04
2012-06-19,2012-06-01,Technology,Telephones and Communication,Quebec,Quebec,Home Office,16,1985.6935,35.65,0.1
2009-12-30,2009-12-01,Office Supplies,Appliances,Quebec,Quebec,Corporate,37,1420.89,389.67,0.06
2009-12-30,2009-12-01,Technology,Copiers and Fax,Quebec,Quebec,Corporate,48,27820.34,11630.15,0.08
2009-12-30,2009-12-01,Office Supplies,Paper,Quebec,Quebec,Corporate,11,45.18,-10.77,0.1
2010-11-27,2010-11-01,Office Supplies,Paper,Quebec,Quebec,Corporate,9,65.67,-35.2,0.02
2012-03-18,2012-03-01,Office Supplies,Paper,Quebec,Quebec,Home Office,1,10.23,-4.22,0.1
2012-01-08,2012-01-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Small Business,23,202.84,-19.48,0.05
2012-01-08,2012-01-01,Office Supplies,Appliances,Quebec,Quebec,Small Business,5,78.39,-5.16,0.01
2012-01-08,2012-01-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Small Business,36,251.34,-162.2,0.1
2010-12-30,2010-12-01,Office Supplies,Envelopes,Quebec,Quebec,Home Office,5,53.66,5.69,0.09
2012-09-16,2012-09-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Corporate,33,67.85,1.05,0.05
2011-12-07,2011-12-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Home Office,1,36.4,-41.56,0.06
2011-12-07,2011-12-01,Office Supplies,Paper,Quebec,Quebec,Home Office,36,176.35,73.05,0.04
2012-12-27,2012-12-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Consumer,30,15337.58,6670.41,0.1
2012-12-27,2012-12-01,Technology,Telephones and Communication,Quebec,Quebec,Consumer,42,3883.4715,707.17,0.1
2009-03-14,2009-03-01,Furniture,Tables,Quebec,Quebec,Corporate,38,5679.59,-1763.75,0.09
2009-04-21,2009-04-01,Office Supplies,Paper,Quebec,Quebec,Small Business,26,1029.29,109.16,0.06
2012-03-31,2012-03-01,Office Supplies,Storage & Organization,Quebec,Quebec,Small Business,1,184.18,-112.44,0.08
2012-12-29,2012-12-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Corporate,36,12690.33,5045.3,0.08
2010-08-16,2010-08-01,Technology,Copiers and Fax,Quebec,Quebec,Corporate,7,4667.28,-362.88,0.09
2010-01-29,2010-01-01,Office Supplies,Storage & Organization,Quebec,Quebec,Corporate,28,5155.07,368.79,0.06
2009-12-28,2009-12-01,Technology,Copiers and Fax,Quebec,Quebec,Small Business,39,16468.55,5638.75,0.08
2012-05-07,2012-05-01,Furniture,Bookcases,Quebec,Quebec,Small Business,10,707.3,-127.94,0.06
2012-05-07,2012-05-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Small Business,48,335.64,80.13,0.02
2010-09-14,2010-09-01,Technology,Computer Peripherals,Quebec,Quebec,Corporate,23,872.97,-22.63,0.1
2010-09-14,2010-09-01,Office Supplies,Storage & Organization,Quebec,Quebec,Corporate,19,545.71,-35.47,0.1
2011-08-13,2011-08-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Home Office,7,261.17,-78.84,0.03
2009-06-17,2009-06-01,Office Supplies,Appliances,Quebec,Quebec,Consumer,26,342.4,-14.06,0.0
2011-12-02,2011-12-01,Technology,Office Machines,Quebec,Quebec,Corporate,25,450.28,-12.35,0.09
2010-10-31,2010-10-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,50,929.81,-188.41,0.09
2011-12-16,2011-12-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Consumer,31,1359.74,202.33,0.01
2011-12-16,2011-12-01,Office Supplies,Storage & Organization,Quebec,Quebec,Consumer,38,5228.2,-691.52,0.0
2011-12-16,2011-12-01,Technology,Telephones and Communication,Quebec,Quebec,Consumer,41,7174.9435,2373.24,0.02
2009-02-15,2009-02-01,Office Supplies,Storage & Organization,Quebec,Quebec,Corporate,13,136.24,-81.77,0.07
2012-07-26,2012-07-01,Office Supplies,Storage & Organization,Quebec,Quebec,Small Business,31,454.58,-118.75,0.07
2012-08-24,2012-08-01,Furniture,Office Furnishings,Quebec,Quebec,Home Office,24,550.68,-134.63,0.08
2012-08-24,2012-08-01,Office Supplies,Paper,Quebec,Quebec,Home Office,18,120.96,-53.69,0.02
2010-11-21,2010-11-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,19,2569.6265,398.01,0.0
2009-03-12,2009-03-01,Technology,Computer Peripherals,Quebec,Quebec,Small Business,20,1388.91,-229.87,0.1
2009-03-12,2009-03-01,Technology,Office Machines,Quebec,Quebec,Small Business,34,1806.65,599.04,0.05
2012-03-01,2012-03-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,46,410.03,-138.39,0.05
2012-07-16,2012-07-01,Furniture,Tables,Quebec,Quebec,Home Office,17,3801.27,-861.3,0.02
2011-02-10,2011-02-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Small Business,31,226.15,35.98,0.01
2010-03-30,2010-03-01,Furniture,Chairs & Chairmats,Quebec,Quebec,Small Business,35,1794.03,196.21,0.05
2012-01-19,2012-01-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,13,109.58,31.32,0.0
2012-11-03,2012-11-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,6,43.9,12.74,0.06
2012-11-03,2012-11-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,50,236.28,-34.06,0.05
2012-08-21,2012-08-01,Office Supplies,Labels,Quebec,Quebec,Small Business,33,136.79,42.71,0.06
2012-10-17,2012-10-01,Furniture,Office Furnishings,Quebec,Quebec,Home Office,31,336.34,-89.9,0.05
2010-05-14,2010-05-01,Furniture,Office Furnishings,Quebec,Quebec,Corporate,36,3610.85,2235.37,0.04
2010-05-05,2010-05-01,Office Supplies,Envelopes,Quebec,Quebec,Corporate,46,1396.75,-75.7,0.04
2011-03-13,2011-03-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Corporate,20,159.71,-114.41,0.1
2011-02-07,2011-02-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Corporate,37,187.37,-85.01,0.01
2009-07-24,2009-07-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Home Office,43,84.61,-15.1,0.03
2010-08-09,2010-08-01,Furniture,Office Furnishings,Quebec,Quebec,Consumer,3,24.36,10.04,0.08
2009-04-15,2009-04-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Home Office,28,443.73,-200.86,0.01
2010-06-07,2010-06-01,Office Supplies,Paper,Quebec,Quebec,Small Business,6,188.44,17.57,0.09
2010-06-07,2010-06-01,Technology,Telephones and Communication,Quebec,Quebec,Small Business,13,1265.497,-228.18,0.1
2011-05-08,2011-05-01,Office Supplies,Envelopes,Quebec,Quebec,Small Business,23,230.41,94.39,0.06
2011-05-08,2011-05-01,Technology,Telephones and Communication,Quebec,Quebec,Small Business,48,5163.0105,1448.33,0.07
2012-10-16,2012-10-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Consumer,10,19.36,-1.02,0.0
2010-02-17,2010-02-01,Office Supplies,Envelopes,Quebec,Quebec,Small Business,31,538.3,-63.98,0.03
2009-12-02,2009-12-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Home Office,9,61.43,-42.98,0.09
2009-12-02,2009-12-01,Furniture,Office Furnishings,Quebec,Quebec,Home Office,6,129.5,65.49,0.02
2009-12-02,2009-12-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Home Office,10,125.95,15.73,0.0
2009-12-02,2009-12-01,Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,Home Office,43,90.93,-72.5,0.05
2009-05-13,2009-05-01,Technology,Computer Peripherals,Quebec,Quebec,Corporate,28,865.35,-159.25,0.06
2009-05-13,2009-05-01,Office Supplies,Paper,Quebec,Quebec,Corporate,22,823.07,318.25,0.02
2009-10-08,2009-10-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Consumer,16,68.04,-55.52,0.07
2009-10-08,2009-10-01,Furniture,Office Furnishings,Quebec,Quebec,Consumer,27,331.17,97.19,0.07
2012-09-08,2012-09-01,Furniture,Office Furnishings,Quebec,Quebec,Home Office,3,26.13,-10.61,0.1
2012-07-29,2012-07-01,Office Supplies,Pens & Art Supplies,Quebec,Quebec,Home Office,9,55.49,7.23,0.05
2012-03-04,2012-03-01,Office Supplies,Paper,Quebec,Quebec,Home Office,24,132.02,-123.28,0.04
2011-09-09,2011-09-01,Furniture,Tables,Quebec,Quebec,Home Office,39,20596.58,-1331.55,0.09
2009-01-21,2009-01-01,Office Supplies,Labels,Quebec,Quebec,Small Business,33,139.98,-140.54,0.07
2009-12-26,2009-12-01,Technology,Computer Peripherals,Quebec,Quebec,Small Business,15,1393.39,84.15,0.08
2009-12-26,2009-12-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,42,601.52,171.98,0.0
2012-02-08,2012-02-01,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,Consumer,29,169.61,-211.06,0.1
2012-02-08,2012-02-01,Technology,Telephones and Communication,Quebec,Quebec,Consumer,24,1247.9275,186.42,0.1
2009-03-30,2009-03-01,Office Supplies,Paper,Quebec,Quebec,Small Business,2,29.03,-11.83,0.01
2010-01-24,2010-01-01,Technology,Telephones and Communication,Quebec,Quebec,Corporate,42,2252.262,478.11,0.1
2010-01-24,2010-01-01,Furniture,Office Furnishings,Quebec,Quebec,Corporate,47,279.01,-136.84,0.05
2011-04-30,2011-04-01,Technology,Telephones and Communication,Quebec,Quebec,Consumer,21,2561.6705,88.77,0.08
2009-11-08,2009-11-01,Technology,Computer Peripherals,Quebec,Quebec,Small Business,24,2004.4,544.3,0.05
2010-11-14,2010-11-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,9,96.52,16.78,0.1
2010-11-14,2010-11-01,Furniture,Office Furnishings,Quebec,Quebec,Small Business,4,115.17,40.93,0.04
2009-12-11,2009-12-01,Office Supplies,Paper,Quebec,Quebec,Corporate,41,222.65,-131.16,0.02
2009-01-16,2009-01-01,Office Supplies,Rubber Bands,Quebec,Quebec,Small Business,36,76.48,3.23,0.09
2009-01-16,2009-01-01,Furniture,Tables,Quebec,Quebec,Small Business,2,373.27,-433.29,0.05
2009-05-25,2009-05-01,Technology,Computer Peripherals,Quebec,Quebec,Corporate,24,113.23,-45.64,0.06
2009-05-25,2009-05-01,Office Supplies,Envelopes,Quebec,Quebec,Corporate,34,889.84,204.49,0.1
2009-07-06,2009-07-01,Office Supplies,Paper,Quebec,Quebec,Consumer,6,63.61,7.59,0.01
2009-07-06,2009-07-01,Technology,Telephones and Communication,Quebec,Quebec,Consumer,9,519.9535,-107.99,0.0
